road_num,Month,Day of month,Hour,Day of week,temperature,rain,atmosphere,speed_diff,time_diff,Traffic_Label
3,6,1,0,4,18,4,4,7,17,0
3,6,1,1,4,17,4,4,0,0,0
3,6,1,2,4,16,4,4,0,0,0
3,6,1,3,4,17,4,4,3,6,0
3,6,1,4,4,16,0,4,0,0,0
3,6,1,5,4,16,0,4,5,12,0
3,6,1,6,4,17,0,4,0,0,0
3,6,1,7,4,20,4,4,0,0,0
3,6,1,8,4,25,4,4,0,0,1
3,6,1,9,4,26,4,4,0,0,0
3,6,1,10,4,29,4,4,0,0,0
3,6,1,11,4,30,4,4,0,0,0
3,6,1,12,4,30,4,4,0,0,0
3,6,1,13,4,32,4,4,0,0,0
3,6,1,14,4,32,4,4,0,0,1
3,6,1,15,4,32,4,4,0,0,0
3,6,1,16,4,30,4,4,0,0,0
3,6,1,17,4,28,4,4,0,0,0
3,6,1,18,4,28,5,4,0,0,0
3,6,1,19,4,27,4,4,0,0,0
3,6,1,20,4,21,4,4,22,89,0
3,6,1,21,4,20,4,4,12,26,0
3,6,1,22,4,19,4,4,11,26,0
3,6,1,23,4,18,4,4,16,40,0
3,6,2,0,5,17,0,4,20,63,0
3,6,2,7,5,17,0,4,21,66,0
3,6,2,9,5,21,4,4,18,59,0
3,6,2,10,5,24,4,4,4,8,0
3,6,2,12,5,26,4,4,0,0,0
3,6,2,13,5,26,4,4,0,0,0
3,6,2,14,5,25,3,4,0,0,0
3,6,2,16,5,24,4,4,8,18,1
3,6,2,17,5,23,4,4,13,30,0
3,6,2,18,5,22,4,4,0,0,1
3,6,2,19,5,19,4,4,20,64,1
3,6,7,20,3,14,3,4,2,4,0
3,6,7,21,3,12,3,4,5,89,0
3,6,7,22,3,11,3,4,11,45,0
3,6,7,23,3,10,3,4,12,26,1
3,6,8,0,4,10,3,2,0,0,0
3,6,8,1,4,9,3,2,1,13,0
3,6,8,2,4,8,3,2,6,17,0
3,6,8,3,4,8,3,2,0,0,0
3,6,8,4,4,8,3,2,0,0,0
3,6,8,5,4,8,3,2,0,0,0
3,6,8,6,4,9,3,2,0,0,0
3,6,8,7,4,11,3,2,0,0,1
3,6,8,8,4,15,3,2,0,0,0
3,6,8,9,4,14,3,2,0,0,1
3,6,8,12,4,19,4,2,0,0,0
3,6,8,13,4,19,4,2,0,0,0
3,6,8,14,4,19,4,2,0,0,0
3,6,8,15,4,18,5,2,0,0,0
3,6,8,16,4,18,5,2,4,14,0
3,6,8,17,4,18,5,2,0,0,0
3,6,8,18,4,17,5,2,0,0,0
3,6,8,19,4,16,5,2,0,0,0
3,6,8,20,4,14,5,2,0,0,0
3,6,8,21,4,13,5,2,0,0,0
3,6,8,22,4,13,5,2,0,0,0
3,6,8,23,4,12,0,2,0,0,0
3,6,9,0,5,11,3,2,0,0,0
3,6,9,1,5,11,3,4,5,8,0
3,6,9,2,5,10,3,4,6,12,0
3,6,9,3,5,10,3,4,7,15,0
3,6,9,4,5,10,3,4,6,9,0
3,6,9,5,5,9,3,4,2,2,0
3,6,9,6,5,10,3,4,0,0,0
3,6,9,7,5,13,3,4,0,0,0
3,6,9,12,5,18,0,4,0,0,0
3,6,9,13,5,19,4,4,4,6,0
3,6,9,14,5,19,4,4,1,2,0
3,6,9,15,5,19,4,4,0,0,0
3,6,9,16,5,19,4,4,0,0,0
3,6,9,17,5,18,5,4,0,0,0
3,6,9,18,5,18,5,4,0,0,0
3,6,9,19,5,16,0,4,0,0,0
3,6,9,20,5,15,0,4,0,0,0
3,6,9,21,5,13,3,4,11,39,0
3,6,9,22,5,12,0,4,0,0,0
3,6,9,23,5,11,3,4,0,0,0
3,6,10,0,6,11,3,4,9,26,0
3,6,10,1,6,10,3,4,1,2,0
3,6,10,2,6,9,3,4,4,6,0
3,6,10,3,6,9,3,4,11,43,0
3,6,10,4,6,8,3,4,2,3,0
3,6,10,5,6,8,0,4,3,7,0
3,6,10,6,6,10,0,4,4,9,0
3,6,10,7,6,13,0,4,0,0,1
3,6,10,8,6,16,0,4,5,8,0
3,6,10,9,6,15,0,4,5,7,1
3,6,10,15,6,19,5,4,10,35,0
3,6,10,16,6,19,5,4,4,13,0
3,6,10,17,6,17,5,4,6,179,0
3,6,11,3,0,12,3,4,3,60,0
3,6,11,4,0,12,3,4,5,144,0
3,6,11,5,0,12,3,4,12,454,0
3,6,11,6,0,12,3,4,4,92,1
3,6,11,7,0,14,3,4,0,0,1
3,6,11,8,0,15,3,4,0,0,1
3,6,11,13,0,19,5,4,0,0,1
3,6,11,14,0,20,5,4,0,0,0
3,6,11,15,0,20,5,4,44311,102,1
3,6,11,16,0,20,5,4,0,0,1
3,6,11,17,0,20,5,4,0,0,1
3,6,11,18,0,18,5,4,0,0,1
3,6,11,19,0,18,5,4,0,0,0
3,6,11,20,0,16,5,4,3,64,0
3,6,11,21,0,15,5,4,0,0,0
3,6,11,22,0,14,5,4,0,0,0
3,6,11,23,0,13,5,4,0,0,0
3,6,12,0,1,11,3,4,0,0,0
3,6,12,1,1,11,3,4,0,0,0
3,6,12,2,1,10,3,4,8,266,0
3,6,12,3,1,9,3,4,9,332,0
3,6,12,4,1,8,3,4,7,148,0
3,6,12,5,1,8,3,4,5,102,0
3,6,12,6,1,10,3,4,1,13,1
3,6,12,7,1,12,3,4,1,20,1
3,6,12,8,1,16,3,4,7,144,1
3,6,12,9,1,15,3,4,5,79,1
3,6,12,10,1,16,3,4,3,44,0
3,6,12,14,1,20,4,4,3,41,1
3,6,12,16,1,18,5,4,3,8,1
3,6,12,17,1,17,5,4,10,41,1
3,6,12,18,1,17,5,4,12,58,1
3,6,12,19,1,15,3,4,7,21,0
3,6,12,20,1,13,3,4,0,0,0
3,6,12,21,1,13,3,4,0,0,0
3,6,12,22,1,13,3,4,0,0,0
3,6,12,23,1,12,3,4,0,0,0
3,6,13,0,2,11,3,4,0,0,0
3,6,13,1,2,11,3,4,0,0,0
3,6,13,2,2,10,3,4,0,0,0
3,6,13,3,2,9,3,4,0,0,0
3,6,13,4,2,9,3,4,0,0,0
3,6,13,5,2,9,3,4,6,22,1
3,6,13,6,2,10,3,4,0,0,1
3,6,13,7,2,13,3,4,10,31,1
3,6,13,8,2,17,5,4,0,0,1
3,6,13,9,2,14,5,4,0,0,1
3,6,13,21,2,13,5,4,0,0,0
3,6,13,22,2,13,5,4,0,0,0
3,6,14,0,3,11,3,4,11,50,0
3,6,14,1,3,10,3,4,3,9,0
3,6,14,2,3,10,3,4,6,17,0
3,6,14,3,3,9,3,4,6,23,0
3,6,14,4,3,9,3,4,3,9,0
3,6,14,5,3,9,3,4,0,0,0
3,6,15,18,4,18,5,4,6,17,0
3,6,15,19,4,17,5,4,7,20,0
3,6,15,20,4,15,5,4,0,0,0
3,6,15,21,4,13,0,4,6,25,0
3,6,15,22,4,13,0,4,26,102,0
3,6,15,23,4,12,0,4,14,32,0
3,6,16,0,5,11,0,4,26,106,0
3,6,16,1,5,11,3,4,23,81,0
3,6,16,2,5,10,0,4,10,56,0
3,6,16,3,5,9,0,4,0,0,0
3,6,16,4,5,9,0,4,0,0,0
3,6,16,5,5,9,0,4,0,0,0
3,6,16,6,5,10,0,4,0,0,0
3,6,16,7,5,13,0,4,10,27,0
3,6,16,8,5,17,0,4,0,0,0
3,6,16,9,5,17,0,4,0,0,0
3,6,16,10,5,20,0,4,0,0,0
3,6,16,11,5,22,4,4,0,0,1
3,6,16,12,5,23,4,4,0,0,0
3,6,16,13,5,23,4,4,9,22,0
3,6,16,16,5,21,0,4,0,0,1
3,6,16,17,5,20,4,4,0,0,0
3,6,16,18,5,20,0,4,0,0,0
3,6,16,19,5,18,0,4,0,0,0
3,6,16,20,5,15,0,4,13,36,0
3,6,16,21,5,15,0,4,25,93,0
3,6,16,22,5,14,0,4,24,85,0
3,6,16,23,5,14,0,4,22,68,0
3,6,17,0,6,13,0,4,0,0,0
3,6,17,1,6,12,0,4,0,0,0
3,6,17,2,6,11,0,4,14,35,0
3,6,17,3,6,10,0,4,18,50,0
3,6,17,4,6,10,0,4,8,32,0
3,6,17,5,6,10,0,4,0,0,0
3,6,17,16,6,19,0,4,2,3,1
3,6,17,17,6,19,0,4,5,166,1
3,6,17,18,6,20,0,4,0,0,1
3,6,17,19,6,17,0,4,15,40,1
3,6,17,20,6,16,0,4,0,0,0
3,6,17,21,6,15,0,4,4,60,0
3,6,17,22,6,15,0,4,0,0,1
3,6,17,23,6,14,0,4,0,0,1
3,6,18,0,0,13,0,4,3,5,0
3,6,18,1,0,13,0,4,8,247,0
3,6,18,2,0,13,0,4,6,21,0
3,6,21,16,3,22,5,4,18,49,1
3,6,21,17,3,21,5,2,0,0,1
3,6,21,18,3,21,5,2,0,0,1
3,6,21,19,3,19,0,2,0,0,1
3,6,21,20,3,16,0,2,0,0,0
3,6,21,21,3,16,0,2,44291,44444,0
3,6,22,10,4,21,0,2,0,0,0
3,6,22,11,4,23,5,2,0,0,0
3,6,22,12,4,23,5,2,6,157,1
3,6,22,13,4,24,5,2,0,0,0
3,6,22,16,4,22,5,2,1,13,0
3,6,22,17,4,21,5,2,1,10,1
3,6,22,18,4,20,5,2,44260,54,0
3,6,22,19,4,19,5,2,0,0,0
3,6,22,20,4,18,5,2,0,0,0
3,6,25,0,0,15,0,2,5,17,0
3,6,25,1,0,15,0,2,16,95,0
3,6,25,2,0,14,3,2,0,0,0
3,6,25,4,0,14,0,2,0,0,0
3,6,25,5,0,14,0,2,0,0,0
3,6,25,6,0,15,0,2,44474,30,1
3,6,25,7,0,16,5,2,0,0,1
3,6,25,8,0,19,5,2,3,9,1
3,6,25,9,0,19,5,2,17,48,1
3,6,26,18,1,21,5,2,0,0,1
3,6,26,19,1,20,4,2,0,0,0
3,6,27,18,2,21,5,2,0,0,1
3,6,27,19,2,18,5,2,6,14,0
3,6,27,20,2,18,5,2,0,0,0
3,6,27,21,2,17,5,2,0,0,0
3,6,27,22,2,16,5,4,0,0,0
3,6,27,23,2,15,5,4,0,0,1
3,6,28,0,3,14,0,4,2,3,0
3,6,28,1,3,14,0,4,2,3,0
3,6,28,4,3,12,0,4,0,0,0
3,6,28,5,3,12,0,4,7,19,0
3,6,28,6,3,13,0,4,6,9,1
3,6,28,7,3,16,0,4,7,14,1
3,6,28,8,3,20,0,4,4,5,1
3,6,28,9,3,20,0,4,6,15,1
3,6,28,10,3,23,0,4,0,0,0
3,6,28,11,3,24,5,4,0,0,1
3,6,28,12,3,25,0,4,0,0,0
3,6,28,13,3,27,4,4,0,0,1
3,6,28,14,3,28,4,4,0,0,0
3,6,28,15,3,28,4,4,4,6,1
3,6,28,16,3,26,5,4,2,2,1
3,6,28,17,3,23,5,4,3,4,1
3,6,28,19,3,20,5,4,44382,14,1
3,6,29,0,4,16,0,4,2,2,0
3,6,29,13,4,26,4,4,8,21,1
3,6,29,14,4,26,0,4,0,0,0
3,6,29,15,4,27,5,4,0,0,0
3,6,29,16,4,25,5,4,0,0,0
3,6,29,17,4,23,5,4,6,8,0
3,6,29,20,4,17,5,4,0,0,0
3,6,29,21,4,18,5,4,0,0,0
3,6,29,22,4,17,5,4,0,0,0
3,6,29,23,4,17,5,4,0,0,0
3,6,30,0,5,16,0,4,0,0,0
3,6,30,1,5,16,0,4,0,0,0
3,6,30,2,5,15,0,4,0,0,0
3,6,30,3,5,15,0,4,0,0,0
3,6,30,5,5,15,0,4,0,0,0
3,6,30,6,5,15,0,4,0,0,0
3,6,30,4,5,15,0,4,2,3,0
3,6,21,13,3,24,0,4,0,0,1
3,6,21,14,3,24,4,4,3,5,1
3,6,21,15,3,24,0,4,0,0,1
3,6,10,13,6,20,0,4,0,0,0
3,6,10,14,6,21,5,4,0,0,0
3,6,24,23,6,15,0,4,0,0,1
3,6,24,22,6,16,0,4,0,0,0
3,6,5,0,1,12,3,4,0,0,0
3,6,5,4,1,10,3,4,0,0,0
3,6,5,5,1,10,3,4,0,0,0
3,6,5,7,1,12,3,4,0,0,1
3,6,5,20,1,13,3,4,0,0,0
3,6,7,4,3,10,3,4,0,0,0
3,6,14,6,3,10,3,4,0,0,1
3,6,15,1,4,12,3,4,0,0,0
3,6,15,2,4,12,3,4,0,0,0
3,6,15,3,4,12,3,4,0,0,0
3,6,15,4,4,12,3,4,0,0,0
3,6,15,5,4,11,3,4,0,0,1
3,6,15,6,4,12,0,4,0,0,1
3,6,19,21,1,16,0,4,0,0,0
3,6,21,0,3,14,0,4,0,0,0
3,6,22,2,4,13,0,4,0,0,0
3,6,22,4,4,13,0,4,0,0,0
3,6,22,5,4,13,0,4,0,0,0
3,6,22,6,4,13,0,4,0,0,0
3,6,26,4,1,15,0,4,0,0,0
3,6,28,2,3,13,0,4,0,0,0
3,6,30,7,5,16,0,4,0,0,0
3,6,30,8,5,19,0,4,0,0,0
3,6,2,1,5,15,0,4,0,0,0
3,6,2,20,5,18,4,4,0,0,0
3,6,3,15,6,22,0,4,0,0,0
3,6,3,16,6,21,0,4,0,0,1
3,6,3,17,6,20,5,4,3,4,1
3,6,3,18,6,19,0,4,0,0,0
3,6,3,19,6,18,0,4,0,0,1
3,6,4,10,0,15,3,4,0,0,1
3,6,4,11,0,16,3,4,0,0,0
3,6,4,13,0,18,3,4,0,0,0
3,6,4,14,0,18,5,4,0,0,0
3,6,4,15,0,18,5,4,0,0,1
3,6,4,16,0,18,5,4,0,0,1
3,6,4,17,0,17,5,4,0,0,1
3,6,4,18,0,16,5,4,0,0,0
3,6,4,19,0,15,5,4,0,0,0
3,6,4,20,0,14,5,4,0,0,0
3,6,5,8,1,13,3,4,3,4,1
3,6,5,12,1,15,3,4,0,0,1
3,6,5,14,1,16,3,4,0,0,1
3,6,5,15,1,16,3,4,0,0,0
3,6,5,16,1,16,3,4,0,0,1
3,6,5,17,1,15,3,4,0,0,1
3,6,5,18,1,15,5,4,3,5,1
3,6,5,19,1,14,5,4,4,5,0
3,6,6,22,2,11,5,4,3,5,0
3,6,6,23,2,11,5,4,2,3,0
3,6,7,0,3,10,3,4,0,0,0
3,6,7,1,3,11,3,4,0,0,0
3,6,7,2,3,10,3,4,0,0,0
3,6,7,5,3,10,3,4,0,0,0
3,6,7,6,3,10,3,4,0,0,1
3,6,7,7,3,12,3,4,0,0,1
3,6,7,8,3,12,3,4,0,0,1
3,6,7,18,3,16,5,4,0,0,1
3,6,7,19,3,15,5,4,0,0,0
3,6,8,10,4,16,4,4,0,0,1
3,6,8,11,4,18,3,4,8,268,0
3,6,9,8,5,15,0,4,10,339,0
3,6,9,9,5,15,0,4,6,166,0
3,6,9,10,5,17,0,4,6,164,0
3,6,9,11,5,18,0,4,9,305,0
3,6,10,10,6,17,0,4,11,498,0
3,6,10,11,6,18,0,4,11,416,0
3,6,10,12,6,19,5,4,14,692,0
3,6,10,18,6,16,5,4,12,698,0
3,6,10,19,6,16,5,4,2,40,0
3,6,10,20,6,15,5,4,0,0,0
3,6,10,21,6,14,5,4,0,0,0
3,6,11,12,0,19,5,4,0,0,0
3,6,12,11,1,18,3,4,0,0,1
3,6,12,12,1,18,3,4,0,0,1
3,6,12,13,1,18,3,4,4,92,1
3,6,12,15,1,19,5,4,2,45,0
3,6,13,10,2,16,3,4,3,68,0
3,6,13,11,2,17,3,4,6,190,0
3,6,13,12,2,17,3,4,2,74,0
3,6,13,13,2,19,5,4,0,0,1
3,6,13,14,2,18,5,4,0,0,1
3,6,13,15,2,18,5,4,0,0,1
3,6,13,16,2,17,5,4,0,0,1
3,6,13,17,2,17,5,4,1,30,1
3,6,13,18,2,16,5,4,0,0,1
3,6,13,19,2,15,5,4,0,0,0
3,6,13,20,2,14,5,4,0,0,0
3,6,14,7,3,12,3,4,0,0,1
3,6,14,11,3,16,3,4,0,0,1
3,6,14,13,3,17,3,4,0,0,1
3,6,14,14,3,17,5,4,0,0,1
3,6,14,15,3,17,5,4,0,0,1
3,6,14,16,3,17,5,4,0,0,1
3,6,14,17,3,16,5,4,0,0,1
3,6,14,18,3,16,4,4,0,0,1
3,6,14,19,3,15,4,4,0,0,1
3,6,14,20,3,14,0,4,0,0,0
3,6,14,22,3,13,0,4,0,0,0
3,6,15,7,4,13,0,4,0,0,0
3,6,15,12,4,18,4,4,0,0,0
3,6,15,13,4,19,5,4,0,0,0
3,6,15,14,4,19,5,4,0,0,0
3,6,15,15,4,19,5,4,0,0,0
3,6,15,16,4,19,5,4,0,0,0
3,6,15,17,4,18,5,4,0,0,0
3,6,17,6,6,11,0,4,0,0,1
3,6,17,7,6,15,0,4,0,0,1
3,6,17,13,6,18,0,4,0,0,0
3,6,17,14,6,18,0,4,0,0,0
3,6,19,14,1,20,0,4,0,0,0
3,6,19,15,1,20,0,4,3,53,0
3,6,19,16,1,20,0,4,0,0,1
3,6,19,17,1,20,0,4,0,0,1
3,6,19,18,1,19,5,4,0,0,1
3,6,19,19,1,18,5,4,0,0,1
3,6,19,20,1,16,0,4,0,0,0
3,6,19,22,1,15,0,4,1,13,0
3,6,19,23,1,14,0,4,2,33,0
3,6,20,15,2,19,5,4,4,53,0
3,6,20,16,2,19,5,4,0,0,1
3,6,20,17,2,19,5,4,0,0,0
3,6,20,18,2,18,5,4,0,0,0
3,6,20,23,2,14,5,4,0,0,1
3,6,21,6,3,15,0,4,0,0,1
3,6,21,10,3,20,0,4,0,0,1
3,6,21,11,3,22,0,4,0,0,1
3,6,21,12,3,22,0,4,0,0,1
3,6,21,22,3,15,0,4,1,13,0
3,6,22,9,4,19,0,4,1,16,1
3,6,23,18,5,19,0,4,8,216,0
3,6,23,19,5,18,4,4,0,0,0
3,6,23,20,5,17,0,4,0,0,0
3,6,23,21,5,17,0,4,0,0,0
3,6,23,22,5,16,0,4,0,0,0
3,6,24,2,6,15,0,4,0,0,0
3,6,24,3,6,15,0,4,0,0,0
3,6,24,4,6,15,0,4,0,0,0
3,6,24,5,6,15,0,4,0,0,0
3,6,24,6,6,15,0,4,0,0,0
3,6,24,7,6,16,0,4,2,23,0
3,6,24,8,6,16,0,4,1,10,0
3,6,24,10,6,18,0,4,1,13,1
3,6,24,11,6,19,0,4,0,0,0
3,6,24,12,6,20,0,4,5,86,0
3,6,24,16,6,20,0,4,1,20,0
3,6,24,17,6,20,5,4,4,63,0
3,6,24,19,6,17,0,4,5,80,0
3,6,24,20,6,17,0,4,7,136,0
3,6,24,21,6,16,0,4,6,145,0
3,6,25,3,0,14,5,4,5,88,0
3,6,25,10,0,20,5,4,5,90,0
3,6,25,11,0,22,5,4,4,75,1
3,6,25,12,0,23,5,4,2,62,0
3,6,25,13,0,23,5,4,2,62,0
3,6,25,14,0,24,5,4,0,0,1
3,6,25,16,0,22,5,4,0,0,1
3,6,25,17,0,21,5,4,0,0,1
3,6,25,18,0,21,5,4,0,0,1
3,6,25,19,0,19,5,4,1,14,0
3,6,25,20,0,18,5,4,3,42,0
3,6,25,21,0,18,5,4,6,123,0
3,6,25,23,0,17,5,4,5,89,1
3,6,26,0,1,16,0,4,0,0,0
3,6,26,1,1,16,0,4,10,38,0
3,6,26,2,1,15,0,4,5,23,0
3,6,26,3,1,15,0,4,0,0,0
3,6,26,17,1,22,5,4,4,14,1
3,6,26,20,1,18,5,4,6,18,0
3,6,26,21,1,17,0,4,15,63,0
3,6,26,22,1,17,4,4,16,70,0
3,6,26,23,1,17,0,4,14,67,0
3,6,27,11,2,21,5,4,3,9,0
3,6,27,12,2,22,5,4,0,0,1
3,6,27,13,2,22,5,4,0,0,1
3,6,27,14,2,22,5,4,0,0,1
3,6,27,15,2,23,5,4,5,21,1
3,6,27,16,2,22,5,4,14,52,1
3,6,27,17,2,22,5,4,9,30,1
3,6,28,18,3,23,5,4,5,18,1
3,6,28,20,3,18,5,4,0,0,0
3,6,28,23,3,16,0,4,0,0,0
3,6,29,12,4,24,0,4,0,0,1
3,6,29,18,4,22,5,4,0,0,1
3,6,29,19,4,20,5,4,0,0,0
3,6,30,9,5,19,0,4,0,0,0
3,6,30,10,5,21,0,4,9,32,0
3,6,30,11,5,23,0,4,0,0,0
3,6,30,12,5,23,0,4,0,0,0
3,6,30,13,5,23,0,4,0,0,0
3,6,30,14,5,22,0,4,0,0,0
3,6,30,15,5,22,0,4,0,0,0
3,6,30,16,5,22,0,4,0,0,0
3,6,30,17,5,21,0,4,0,0,0
3,6,30,21,5,18,0,4,0,0,0
3,6,2,2,5,15,0,4,0,0,0
3,6,2,6,5,14,0,4,7,35,0
3,6,5,2,1,11,3,4,0,0,0
3,6,5,3,1,11,3,4,0,0,0
3,6,5,6,1,11,3,4,0,0,1
3,6,14,23,3,12,0,4,0,0,0
3,6,22,3,4,13,3,4,0,0,1
3,6,27,0,2,17,3,4,0,0,0
3,6,28,3,3,13,0,4,0,0,0
3,6,2,21,5,17,0,4,0,0,0
3,6,3,14,6,21,0,4,0,0,0
3,6,4,12,0,17,3,4,0,0,1
3,6,4,21,0,13,3,4,0,0,0
3,6,4,22,0,13,5,4,0,0,0
3,6,4,23,0,12,3,4,0,0,0
3,6,5,1,1,11,3,4,0,0,0
3,6,5,9,1,14,3,4,0,0,1
3,6,5,10,1,15,3,4,0,0,0
3,6,5,11,1,14,3,4,0,0,0
3,6,5,13,1,16,3,4,0,0,1
3,6,5,21,1,12,3,4,0,0,0
3,6,5,22,1,12,3,4,0,0,1
3,6,5,23,1,12,3,4,0,0,0
3,6,6,0,2,11,3,4,0,0,0
3,6,6,1,2,11,3,4,0,0,1
3,6,6,2,2,11,3,4,0,0,0
3,6,6,3,2,10,3,4,13,52,0
3,6,6,4,2,10,3,4,0,0,0
3,6,6,6,2,11,3,4,0,0,1
3,6,6,20,2,12,5,4,0,0,0
3,6,6,21,2,12,5,4,5,17,0
3,6,7,3,3,10,3,4,0,0,0
3,6,7,9,3,14,3,4,0,0,0
3,6,7,10,3,15,3,4,0,0,1
3,6,7,11,3,15,3,4,3,7,1
3,6,7,12,3,16,3,4,13,55,1
3,6,7,13,3,17,3,4,19,88,1
3,6,7,14,3,17,3,4,0,0,1
3,6,7,15,3,17,3,4,3,8,1
3,6,7,16,3,16,3,4,0,0,1
3,6,7,17,3,16,0,4,0,0,1
3,6,10,22,6,13,3,4,0,0,0
3,6,10,23,6,13,3,4,0,0,0
3,6,11,1,0,13,3,4,0,0,0
3,6,11,2,0,13,3,4,0,0,0
3,6,11,9,0,16,3,4,0,0,1
3,6,11,10,0,18,5,4,0,0,1
3,6,11,11,0,18,5,4,17,71,0
3,6,14,8,3,15,0,4,20,95,1
3,6,14,9,3,14,0,4,16,60,1
3,6,15,8,4,15,0,4,8,27,0
3,6,15,9,4,16,0,4,3,8,1
3,6,15,10,4,17,0,4,0,0,0
3,6,15,11,4,18,0,4,6,17,0
3,6,17,8,6,17,0,4,3,8,1
3,6,17,10,6,19,0,4,0,0,0
3,6,17,15,6,18,0,4,3,8,0
3,6,18,11,0,19,5,4,4,11,0
3,6,19,8,1,16,0,4,0,0,1
3,6,19,13,1,19,0,4,17,60,0
3,6,20,8,2,16,0,4,0,0,0
3,6,20,9,2,17,0,4,0,0,1
3,6,20,12,2,19,0,4,0,0,0
3,6,20,13,2,19,0,4,0,0,0
3,6,20,14,2,20,5,4,0,0,0
3,6,20,19,2,17,5,4,0,0,0
3,6,20,20,2,16,5,4,0,0,0
3,6,20,21,2,16,5,4,3,7,1
3,6,22,7,4,15,0,4,0,0,0
3,6,22,8,4,17,0,4,0,0,0
3,6,22,21,4,18,5,4,20,59,0
3,6,23,13,5,18,0,4,23,79,0
3,6,23,14,5,19,0,4,17,45,0
3,6,23,16,5,19,0,4,19,59,1
3,6,23,17,5,19,0,4,22,81,0
3,6,23,23,5,16,0,4,25,97,0
3,6,24,1,6,15,0,4,25,95,0
3,6,24,13,6,20,0,4,29,129,0
3,6,24,14,6,21,0,4,26,93,0
3,6,24,15,6,20,0,4,7,16,1
3,6,24,18,6,20,0,4,0,0,0
3,6,25,22,0,17,5,4,0,0,0
3,6,26,5,1,15,0,4,0,0,0
3,6,28,21,3,18,0,4,0,0,0
3,6,28,22,3,17,0,4,0,0,0
3,6,29,1,4,16,0,4,12,41,0
3,6,30,18,5,20,0,4,13,31,1
3,6,30,19,5,18,0,4,15,36,1
3,6,30,20,5,18,0,4,20,59,0
3,6,30,22,5,17,0,4,3,7,0
3,6,2,5,5,13,0,4,0,0,0
3,6,15,0,4,12,0,4,0,0,0
3,6,19,1,1,15,0,4,0,0,1
3,6,20,3,2,13,0,4,0,0,0
3,6,20,4,2,13,0,4,5,14,1
3,6,27,1,2,16,0,4,0,0,0
3,6,27,2,2,16,0,4,0,0,0
3,6,27,3,2,16,0,4,0,0,0
3,6,27,4,2,16,0,4,0,0,0
3,6,27,6,2,16,0,4,0,0,1
3,6,2,8,5,20,0,4,0,0,0
3,6,2,22,5,17,0,4,0,0,0
3,6,2,23,5,16,0,4,0,0,0
3,6,3,0,6,16,0,4,0,0,0
3,6,3,1,6,15,0,4,0,0,0
3,6,3,2,6,16,0,4,0,0,0
3,6,3,3,6,15,0,4,0,0,0
3,6,3,4,6,15,0,4,0,0,0
3,6,3,5,6,14,0,4,0,0,0
3,6,3,6,6,15,0,4,0,0,1
3,6,3,7,6,16,0,4,0,0,1
3,6,3,8,6,17,0,4,0,0,1
3,6,3,9,6,18,0,4,0,0,1
3,6,3,10,6,20,0,4,0,0,0
3,6,3,11,6,20,0,4,0,0,0
3,6,3,12,6,20,0,4,0,0,1
3,6,3,20,6,17,0,4,0,0,0
3,6,3,21,6,17,0,4,0,0,0
3,6,3,22,6,16,0,4,0,0,0
3,6,3,23,6,16,0,4,0,0,1
3,6,4,0,0,17,0,4,0,0,0
3,6,4,1,0,16,0,4,0,0,0
3,6,4,2,0,16,0,4,0,0,0
3,6,4,3,0,15,0,4,0,0,0
3,6,4,4,0,15,0,4,0,0,0
3,6,4,5,0,15,0,4,0,0,0
3,6,4,6,0,15,0,4,0,0,1
3,6,4,7,0,15,0,4,0,0,1
3,6,4,8,0,15,0,4,0,0,1
3,6,4,9,0,15,3,4,0,0,0
3,6,6,5,2,10,3,4,0,0,0
3,6,6,7,2,12,0,4,0,0,1
3,6,6,8,2,13,0,4,0,0,1
3,6,6,9,2,13,0,4,0,0,0
3,6,6,10,2,14,0,4,0,0,1
3,6,6,11,2,14,0,4,0,0,0
3,6,6,12,2,14,0,4,0,0,0
3,6,6,13,2,13,0,4,0,0,1
3,6,6,16,2,13,0,4,0,0,1
3,6,6,17,2,13,0,4,6,13,1
3,6,6,18,2,13,0,4,21,88,0
3,6,6,19,2,12,0,4,0,0,1
3,6,11,0,0,13,0,4,0,0,0
3,6,17,9,6,17,0,4,0,0,1
3,6,18,3,0,13,0,4,0,0,0
3,6,18,4,0,12,0,4,0,0,0
3,6,18,8,0,15,0,4,0,0,1
3,6,18,9,0,16,0,4,0,0,1
3,6,18,10,0,18,0,4,0,0,0
3,6,18,12,0,18,0,4,0,0,0
3,6,18,13,0,17,0,4,0,0,1
3,6,18,14,0,17,0,4,0,0,0
3,6,18,15,0,17,0,4,7,15,1
3,6,18,16,0,16,0,4,18,49,1
3,6,18,17,0,16,0,4,13,32,1
3,6,18,18,0,16,0,4,14,34,1
3,6,18,19,0,16,0,4,7,15,0
3,6,18,20,0,16,0,4,26,143,0
3,6,18,21,0,16,0,4,19,58,0
3,6,18,22,0,15,0,4,10,23,0
3,6,18,23,0,15,0,4,15,38,0
3,6,19,0,1,15,0,4,15,36,0
3,6,19,2,1,15,0,4,20,57,0
3,6,19,3,1,15,0,4,0,0,0
3,6,19,4,1,15,0,4,0,0,0
3,6,19,5,1,15,0,4,0,0,0
3,6,19,6,1,15,0,4,0,0,1
3,6,19,7,1,15,0,4,0,0,1
3,6,19,9,1,17,0,4,0,0,1
3,6,19,10,1,18,0,4,0,0,0
3,6,19,11,1,18,0,4,0,0,0
